region_type,region_id,parent_id,color,local_x,local_y,global_x,global_y,bbox_local,bbox,density_multiplier
land,TRT000185-PRV000002,TRT000185,#8ec824,43.96,27.97,4851.96,371.97,"[23, 0, 70, 58]","[4831, 344, 4878, 402]",1.0
land,TRT000185-PRV000003,TRT000185,#984322,19.25,37.19,4827.25,381.19,"[0, 13, 41, 59]","[4808, 357, 4849, 403]",1.0
land,TRT000186-PRV000001,TRT000186,#50258a,21.61,21.7,4778.61,322.7,"[0, 0, 46, 44]","[4757, 301, 4803, 345]",1.0
land,TRT000186-PRV000002,TRT000186,#67c5c8,71.06,21.89,4828.06,322.89,"[45, 5, 95, 46]","[4802, 306, 4852, 347]",1.0
land,TRT000186-PRV000003,TRT000186,#9a4f59,53.19,48.35,4810.19,349.35,"[29, 26, 83, 76]","[4786, 327, 4840, 377]",1.0
land,TRT000187-PRV000001,TRT000187,#0c82e3,34.98,44.44,4695.98,345.44,"[13, 21, 62, 75]","[4674, 322, 4723, 376]",1.0
land,TRT000187-PRV000002,TRT000187,#e9cfe0,26.13,17.92,4687.13,318.92,"[0, 3, 53, 41]","[4661, 304, 4714, 342]",1.0
land,TRT000187-PRV000003,TRT000187,#fa9c4f,76.14,16.58,4737.14,317.58,"[52, 0, 99, 36]","[4713, 301, 4760, 337]",1.0
land,TRT000188-PRV000001,TRT000188,#69de77,15.0,36.11,4578.0,347.11,"[0, 14, 31, 55]","[4563, 325, 4594, 366]",1.0
land,TRT000188-PRV000002,TRT000188,#4f5840,50.37,63.51,4613.37,374.51,"[28, 48, 71, 82]","[4591, 359, 4634, 393]",1.0
land,TRT000188-PRV000003,TRT000188,#6d4a32,43.31,30.48,4606.31,341.48,"[25, 9, 63, 50]","[4588, 320, 4626, 361]",1.0
land,TRT000188-PRV000004,TRT000188,#141723,96.31,64.03,4659.31,375.03,"[71, 43, 125, 87]","[4634, 354, 4688, 398]",1.0
land,TRT000188-PRV000005,TRT000188,#c72de9,71.11,26.39,4634.11,337.39,"[52, 4, 89, 54]","[4615, 315, 4652, 365]",1.0
land,TRT000188-PRV000006,TRT000188,#7124a9,14.83,70.56,4577.83,381.56,"[2, 55, 31, 89]","[4565, 366, 4594, 400]",1.0
land,TRT000188-PRV000007,TRT000188,#5b3df0,96.8,24.52,4659.8,335.52,"[82, 0, 117, 45]","[4645, 311, 4680, 356]",1.0
land,TRT000189-PRV000001,TRT000189,#69b021,166.83,38.63,4542.83,351.63,"[144, 23, 189, 55]","[4520, 336, 4565, 368]",1.0
land,TRT000189-PRV000002,TRT000189,#d3d4f4,171.65,70.0,4547.65,383.0,"[153, 50, 189, 91]","[4529, 363, 4565, 404]",1.0
land,TRT000189-PRV000003,TRT000189,#8fe454,138.57,71.97,4514.57,384.97,"[106, 54, 159, 89]","[4482, 367, 4535, 402]",1.0
land,TRT000189-PRV000004,TRT000189,#56b6cd,124.81,48.95,4500.81,361.95,"[100, 26, 150, 73]","[4476, 339, 4526, 386]",1.0
land,TRT000189-PRV000005,TRT000189,#f9de59,75.39,61.67,4451.39,374.67,"[45, 42, 105, 76]","[4421, 355, 4481, 389]",1.0
land,TRT000189-PRV000006,TRT000189,#dde7a4,86.88,29.07,4462.88,342.07,"[65, 11, 120, 50]","[4441, 324, 4496, 363]",1.0
land,TRT000189-PRV000007,TRT000189,#8dc819,47.53,35.43,4423.53,348.43,"[23, 9, 69, 70]","[4399, 322, 4445, 383]",1.0
land,TRT000189-PRV000008,TRT000189,#07e0b9,16.49,25.04,4392.49,338.04,"[0, 0, 40, 53]","[4376, 313, 4416, 366]",1.0
land,TRT000190-PRV000001,TRT000190,#42aa98,182.53,44.15,4267.53,357.15,"[162, 26, 206, 67]","[4247, 339, 4291, 380]",1.0
land,TRT000190-PRV000002,TRT000190,#ecc6c7,220.31,15.2,4305.31,328.2,"[203, 1, 241, 36]","[4288, 314, 4326, 349]",1.0
land,TRT000190-PRV000003,TRT000190,#d0a5f9,259.76,13.42,4344.76,326.42,"[241, 1, 290, 37]","[4326, 314, 4375, 350]",1.0
land,TRT000190-PRV000004,TRT000190,#7b026d,146.68,58.79,4231.68,371.79,"[125, 40, 173, 83]","[4210, 353, 4258, 396]",1.0
land,TRT000190-PRV000005,TRT000190,#d25d92,152.35,24.33,4237.35,337.33,"[129, 6, 173, 42]","[4214, 319, 4258, 355]",1.0
land,TRT000190-PRV000006,TRT000190,#6ef299,210.82,59.72,4295.82,372.72,"[187, 36, 230, 79]","[4272, 349, 4315, 392]",1.0
land,TRT000190-PRV000007,TRT000190,#fba9d2,115.61,39.64,4200.61,352.64,"[94, 18, 139, 62]","[4179, 331, 4224, 375]",1.0
land,TRT000190-PRV000008,TRT000190,#dfe0e9,278.69,29.6,4363.69,342.6,"[257, 0, 293, 51]","[4342, 313, 4378, 364]",1.0
land,TRT000190-PRV000009,TRT000190,#939990,249.92,62.65,4334.92,375.65,"[230, 40, 270, 82]","[4315, 353, 4355, 395]",1.0
land,TRT000190-PRV000010,TRT000190,#3b189b,187.92,14.77,4272.92,327.77,"[168, 1, 205, 31]","[4253, 314, 4290, 344]",1.0
land,TRT000190-PRV000011,TRT000190,#39de3f,233.3,38.64,4318.3,351.64,"[210, 20, 258, 60]","[4295, 333, 4343, 373]",1.0
land,TRT000190-PRV000012,TRT000190,#9d7519,103.1,73.43,4188.1,386.43,"[70, 53, 132, 92]","[4155, 366, 4217, 405]",1.0
land,TRT000190-PRV000013,TRT000190,#36883e,74.62,50.51,4159.62,363.51,"[53, 28, 97, 84]","[4138, 341, 4182, 397]",1.0
land,TRT000190-PRV000014,TRT000190,#8061a1,35.01,52.33,4120.01,365.33,"[0, 31, 67, 84]","[4085, 344, 4152, 397]",1.0
land,TRT000191-PRV000001,TRT000191,#07814c,49.22,22.57,4893.22,328.57,"[25, 3, 76, 41]","[4869, 309, 4920, 347]",1.0
land,TRT000191-PRV000002,TRT000191,#309afd,45.99,59.6,4889.99,365.6,"[19, 41, 68, 91]","[4863, 347, 4912, 397]",1.0
land,TRT000191-PRV000003,TRT000191,#e6c350,16.79,27.08,4860.79,333.08,"[0, 0, 34, 56]","[4844, 306, 4878, 362]",1.0
ocean,TRT000192-PRV000001,TRT000192,#204975,9.03,9.8,2980.03,314.8,"[0, 0, 21, 18]","[2971, 305, 2992, 323]",0.86
land,TRT000193-PRV000001,TRT000193,#276f40,20.59,50.0,3912.59,441.0,"[0, 24, 43, 76]","[3892, 415, 3935, 467]",1.0
land,TRT000193-PRV000002,TRT000193,#8b46a8,35.71,94.44,3927.71,485.44,"[13, 68, 63, 125]","[3905, 459, 3955, 516]",1.0
land,TRT000193-PRV000003,TRT000193,#44697a,58.18,70.35,3950.18,461.35,"[36, 54, 83, 99]","[3928, 445, 3975, 490]",1.0
land,TRT000193-PRV000004,TRT000193,#57ea77,63.59,40.24,3955.59,431.24,"[39, 15, 92, 56]","[3931, 406, 3984, 447]",1.0
land,TRT000193-PRV000005,TRT000193,#a0a61a,38.85,19.24,3930.85,410.24,"[13, 0, 61, 40]","[3905, 391, 3953, 431]",1.0
land,TRT000194-PRV000001,TRT000194,#2e23a4,77.15,37.42,4019.15,398.42,"[56, 15, 97, 63]","[3998, 376, 4039, 424]",1.0
land,TRT000194-PRV000002,TRT000194,#28b2d4,54.05,61.23,3996.05,422.23,"[28, 42, 82, 78]","[3970, 403, 4024, 439]",1.0
land,TRT000194-PRV000003,TRT000194,#1dea3c,23.57,32.62,3965.57,393.62,"[0, 0, 47, 64]","[3942, 361, 3989, 425]",1.0
land,TRT000194-PRV000004,TRT000194,#a60f26,49.7,22.2,3991.7,383.2,"[27, 3, 74, 44]","[3969, 364, 4016, 405]",1.0
land,TRT000195-PRV000001,TRT000195,#1dad77,33.89,14.71,4058.89,462.71,"[3, 0, 85, 35]","[4028, 448, 4110, 483]",1.0
land,TRT000195-PRV000002,TRT000195,#d0959e,25.13,41.88,4050.13,489.88,"[0, 21, 56, 63]","[4025, 469, 4081, 511]",1.0
land,TRT000196-PRV000001,TRT000196,#fb88a2,16.54,19.24,4096.54,390.24,"[0, 0, 36, 47]","[4080, 371, 4116, 418]",1.0
land,TRT000196-PRV000002,TRT000196,#529cf3,35.71,34.55,4115.71,405.55,"[15, 4, 64, 73]","[4095, 375, 4144, 444]",1.0
land,TRT000196-PRV000003,TRT000196,#a76605,61.49,47.24,4141.49,418.24,"[21, 18, 99, 86]","[4101, 389, 4179, 457]",1.0
land,TRT000197-PRV000001,TRT000197,#f5d43a,27.06,50.58,3976.06,485.58,"[0, 26, 54, 73]","[3949, 461, 4003, 508]",1.0
land,TRT000197-PRV000002,TRT000197,#3280dc,64.28,44.15,4013.28,479.15,"[46, 18, 79, 67]","[3995, 453, 4028, 502]",1.0
land,TRT000197-PRV000003,TRT000197,#a14d47,53.75,16.16,4002.75,451.16,"[28, 0, 81, 38]","[3977, 435, 4030, 473]",1.0
land,TRT000198-PRV000001,TRT000198,#210286,81.42,40.05,3947.42,346.05,"[57, 18, 101, 66]","[3923, 324, 3967, 372]",1.0
land,TRT000198-PRV000002,TRT000198,#4ce304,62.68,65.31,3928.68,371.31,"[35, 45, 92, 89]","[3901, 351, 3958, 395]",1.0
land,TRT000198-PRV000003,TRT000198,#bbf5a9,51.4,21.92,3917.4,327.92,"[34, 1, 75, 47]","[3900, 307, 3941, 353]",1.0
land,TRT000198-PRV000004,TRT000198,#fe591c,25.97,23.72,3891.97,329.72,"[0, 0, 44, 54]","[3866, 306, 3910, 360]",1.0
land,TRT000199-PRV000001,TRT000199,#ca811e,15.99,63.27,3857.99,379.27,"[1, 42, 40, 88]","[3843, 358, 3882, 404]",1.0
land,TRT000199-PRV000002,TRT000199,#0a790a,60.09,75.22,3902.09,391.22,"[36, 50, 86, 104]","[3878, 366, 3928, 420]",1.0
land,TRT000199-PRV000003,TRT000199,#86102f,28.27,94.59,3870.27,410.59,"[0, 74, 57, 112]","[3842, 390, 3899, 428]",1.0
land,TRT000199-PRV000004,TRT000199,#370ffb,17.08,20.3,3859.08,336.3,"[2, 0, 40, 42]","[3844, 316, 3882, 358]",1.0
land,TRT000199-PRV000005,TRT000199,#74f43e,40.58,43.27,3882.58,359.27,"[20, 20, 64, 64]","[3862, 336, 3906, 380]",1.0
land,TRT000200-PRV000001,TRT000200,#3fab0a,73.23,48.92,3864.23,469.92,"[52, 30, 94, 75]","[3843, 451, 3885, 496]",1.0
land,TRT000200-PRV000002,TRT000200,#5e2c19,92.38,90.75,3883.38,511.75,"[59, 69, 130, 117]","[3850, 490, 3921, 538]",1.0
land,TRT000200-PRV000003,TRT000200,#ed529d,46.42,18.22,3837.42,439.22,"[19, 0, 65, 40]","[3810, 421, 3856, 461]",1.0
land,TRT000200-PRV000004,TRT000200,#3d4757,50.88,63.95,3841.88,484.95,"[26, 40, 71, 93]","[3817, 461, 3862, 514]",1.0
land,TRT000200-PRV000005,TRT000200,#9cf874,103.66,57.81,3894.66,478.81,"[85, 29, 126, 84]","[3876, 450, 3917, 505]",1.0
land,TRT000200-PRV000006,TRT000200,#582463,22.55,48.9,3813.55,469.9,"[0, 21, 47, 71]","[3791, 442, 3838, 492]",1.0
land,TRT000200-PRV000007,TRT000200,#c40b79,83.36,18.59,3874.36,439.59,"[64, 0, 106, 37]","[3855, 421, 3897, 458]",1.0
land,TRT000201-PRV000001,TRT000201,#9f2a10,21.35,23.08,3984.35,346.08,"[0, 0, 50, 48]","[3963, 323, 4013, 371]",1.0
land,TRT000201-PRV000002,TRT000201,#f15869,70.36,35.38,4033.36,358.38,"[49, 1, 97, 63]","[4012, 324, 4060, 386]",1.0
land,TRT000201-PRV000003,TRT000201,#3c4efe,43.83,35.85,4006.83,358.85,"[24, 5, 63, 57]","[3987, 328, 4026, 380]",1.0
land,TRT000202-PRV000001,TRT000202,#d21ce5,24.66,64.39,4044.66,431.39,"[0, 44, 48, 86]","[4020, 411, 4068, 453]",1.0
land,TRT000202-PRV000002,TRT000202,#b0e60a,56.39,33.72,4076.39,400.72,"[41, 4, 75, 56]","[4061, 371, 4095, 423]",1.0
land,TRT000202-PRV000003,TRT000202,#96021a,63.77,72.8,4083.77,439.8,"[43, 52, 87, 95]","[4063, 419, 4107, 462]",1.0
land,TRT000202-PRV000004,TRT000202,#a3bd22,31.13,27.61,4051.13,394.61,"[10, 0, 50, 49]","[4030, 367, 4070, 416]",1.0
land,TRT000203-PRV000001,TRT000203,#371550,14.38,74.87,3706.38,447.87,"[0, 57, 34, 97]","[3692, 430, 3726, 470]",1.0
land,TRT000203-PRV000002,TRT000203,#c4c9c5,15.46,39.79,3707.46,412.79,"[0, 17, 38, 57]","[3692, 390, 3730, 430]",1.0
land,TRT000203-PRV000003,TRT000203,#6ffb57,48.34,68.73,3740.34,441.73,"[28, 46, 72, 96]","[3720, 419, 3764, 469]",1.0
land,TRT000203-PRV000004,TRT000203,#f0331a,55.67,27.37,3747.67,400.37,"[37, 6, 80, 49]","[3729, 379, 3772, 422]",1.0
land,TRT000203-PRV000005,TRT000203,#f6371e,88.71,86.94,3780.71,459.94,"[60, 60, 116, 120]","[3752, 433, 3808, 493]",1.0
land,TRT000203-PRV000006,TRT000203,#a7a08c,24.23,14.04,3716.23,387.04,"[0, 0, 47, 35]","[3692, 373, 3739, 408]",1.0
land,TRT000203-PRV000007,TRT000203,#96ac2f,82.38,50.02,3774.38,423.02,"[59, 25, 111, 68]","[3751, 398, 3803, 441]",1.0
land,TRT000204-PRV000001,TRT000204,#e9d622,73.27,80.5,3828.27,398.5,"[53, 61, 88, 105]","[3808, 379, 3843, 423]",1.0
land,TRT000204-PRV000002,TRT000204,#ff3602,33.1,71.05,3788.1,389.05,"[0, 51, 57, 97]","[3755, 369, 3812, 415]",1.0
land,TRT000204-PRV000003,TRT000204,#cdcb93,67.61,46.7,3822.61,364.7,"[45, 27, 89, 65]","[3800, 345, 3844, 383]",1.0
land,TRT000204-PRV000004,TRT000204,#e5f458,32.39,30.61,3787.39,348.61,"[4, 8, 55, 52]","[3759, 326, 3810, 370]",1.0
land,TRT000204-PRV000005,TRT000204,#62582f,72.08,16.92,3827.08,334.92,"[49, 0, 90, 36]","[3804, 318, 3845, 354]",1.0
land,TRT000204-PRV000006,TRT000204,#28ae29,55.03,101.97,3810.03,419.97,"[33, 84, 82, 125]","[3788, 402, 3837, 443]",1.0
land,TRT000206-PRV000001,TRT000206,#e9c31a,23.3,52.79,2933.3,397.79,"[2, 37, 40, 78]","[2912, 382, 2950, 423]",2.23
land,TRT000206-PRV000002,TRT000206,#c3a996,11.78,31.05,2921.78,376.05,"[0, 16, 28, 49]","[2910, 361, 2938, 394]",2.23
land,TRT000206-PRV000003,TRT000206,#9e18e9,42.66,43.09,2952.66,388.09,"[28, 31, 59, 62]","[2938, 376, 2969, 407]",2.23
land,TRT000206-PRV000004,TRT000206,#0a6fa7,38.14,21.2,2948.14,366.2,"[25, 7, 52, 35]","[2935, 352, 2962, 380]",2.23
land,TRT000206-PRV000005,TRT000206,#995621,59.63,27.21,2969.63,372.21,"[48, 14, 75, 43]","[2958, 359, 2985, 388]",2.23
land,TRT000206-PRV000006,TRT000206,#e8b567,22.3,11.62,2932.3,356.62,"[9, 0, 36, 25]","[2919, 345, 2946, 370]",2.23
land,TRT000205-PRV000001,TRT000205,#c739bb,14.99,47.99,3559.99,411.99,"[0, 28, 32, 67]","[3545, 392, 3577, 431]",1.0
land,TRT000205-PRV000002,TRT000205,#a0ff8e,51.87,61.17,3596.87,425.17,"[31, 39, 73, 84]","[3576, 403, 3618, 448]",1.0
land,TRT000205-PRV000003,TRT000205,#d7181c,90.15,54.62,3635.15,418.62,"[70, 32, 114, 76]","[3615, 396, 3659, 440]",1.0
land,TRT000205-PRV000004,TRT000205,#4850a2,103.49,20.17,3648.49,384.17,"[85, 0, 131, 43]","[3630, 364, 3676, 407]",1.0
land,TRT000205-PRV000005,TRT000205,#7480a0,131.37,40.05,3676.37,404.05,"[110, 13, 147, 64]","[3655, 377, 3692, 428]",1.0
land,TRT000205-PRV000006,TRT000205,#a30cbf,90.11,116.26,3635.11,480.26,"[58, 92, 112, 142]","[3603, 456, 3657, 506]",1.0
land,TRT000205-PRV000007,TRT000205,#c8becd,124.05,77.96,3669.05,441.96,"[101, 58, 147, 99]","[3646, 422, 3692, 463]",1.0
land,TRT000205-PRV000008,TRT000205,#6f9ae8,130.4,111.17,3675.4,475.17,"[111, 91, 148, 133]","[3656, 455, 3693, 497]",1.0
land,TRT000205-PRV000009,TRT000205,#8c217c,65.43,21.13,3610.43,385.13,"[41, 0, 85, 44]","[3586, 364, 3630, 408]",1.0
land,TRT000205-PRV000010,TRT000205,#bafca5,124.61,141.55,3669.61,505.55,"[92, 124, 148, 164]","[3637, 488, 3693, 528]",1.0
land,TRT000205-PRV000011,TRT000205,#d074eb,31.92,34.99,3576.92,398.99,"[10, 15, 52, 58]","[3555, 379, 3597, 422]",1.0
land,TRT000207-PRV000001,TRT000207,#ef6780,57.36,15.61,2991.36,387.61,"[40, 0, 75, 33]","[2974, 372, 3009, 405]",2.23
land,TRT000207-PRV000002,TRT000207,#0e1f6f,41.67,28.19,2975.67,400.19,"[25, 12, 61, 43]","[2959, 384, 2995, 415]",2.23
land,TRT000207-PRV000003,TRT000207,#e9d493,78.84,33.65,3012.84,405.65,"[61, 18, 98, 46]","[2995, 390, 3032, 418]",2.23
land,TRT000207-PRV000004,TRT000207,#258685,49.62,48.31,2983.62,420.31,"[36, 35, 62, 61]","[2970, 407, 2996, 433]",2.23
land,TRT000207-PRV000005,TRT000207,#43fbc9,20.84,44.88,2954.84,416.88,"[0, 27, 38, 58]","[2934, 399, 2972, 430]",2.23
land,TRT000207-PRV000006,TRT000207,#959051,70.8,46.61,3004.8,418.61,"[60, 34, 85, 57]","[2994, 406, 3019, 429]",2.23
land,TRT000208-PRV000001,TRT000208,#b26b9f,53.24,44.74,3036.24,365.74,"[40, 31, 68, 59]","[3023, 352, 3051, 380]",2.23
land,TRT000208-PRV000002,TRT000208,#442332,30.64,50.09,3013.64,371.09,"[15, 32, 45, 66]","[2998, 353, 3028, 387]",2.23
land,TRT000208-PRV000003,TRT000208,#489ceb,25.87,14.44,3008.87,335.44,"[9, 0, 43, 33]","[2992, 321, 3026, 354]",2.23
land,TRT000208-PRV000004,TRT000208,#c5d0ba,46.13,20.65,3029.13,341.65,"[33, 1, 61, 36]","[3016, 322, 3044, 357]",2.23
land,TRT000208-PRV000005,TRT000208,#661fe7,12.73,39.4,2995.73,360.4,"[0, 21, 29, 60]","[2983, 342, 3012, 381]",2.23
land,TRT000209-PRV000001,TRT000209,#c02324,38.41,28.81,2963.41,338.81,"[19, 7, 57, 49]","[2944, 317, 2982, 359]",2.23
land,TRT000209-PRV000002,TRT000209,#14bfb2,54.92,34.94,2979.92,344.94,"[39, 13, 70, 57]","[2964, 323, 2995, 367]",2.23
land,TRT000209-PRV000003,TRT000209,#0f7744,23.06,21.83,2948.06,331.83,"[0, 0, 47, 41]","[2925, 310, 2972, 351]",2.23
land,TRT000210-PRV000001,TRT000210,#ae2ffa,53.62,24.5,2708.62,340.5,"[41, 6, 67, 41]","[2696, 322, 2722, 357]",2.23
land,TRT000210-PRV000002,TRT000210,#a53429,30.96,13.95,2685.96,329.95,"[10, 0, 51, 26]","[2665, 316, 2706, 342]",2.23
land,TRT000210-PRV000003,TRT000210,#eb9c4c,31.07,36.77,2686.07,352.77,"[16, 25, 48, 51]","[2671, 341, 2703, 367]",2.23
land,TRT000210-PRV000004,TRT000210,#3bcc95,12.85,30.15,2667.85,346.15,"[0, 7, 25, 51]","[2655, 323, 2680, 367]",2.23
land,TRT000211-PRV000001,TRT000211,#0cacc3,62.74,13.72,3100.74,328.72,"[51, 0, 77, 32]","[3089, 315, 3115, 347]",2.23
land,TRT000211-PRV000002,TRT000211,#d7cc6d,48.35,35.18,3086.35,350.18,"[32, 22, 67, 51]","[3070, 337, 3105, 366]",2.23
land,TRT000211-PRV000003,TRT000211,#4dd211,16.58,24.46,3054.58,339.46,"[0, 10, 34, 39]","[3038, 325, 3072, 354]",2.23
land,TRT000211-PRV000004,TRT000211,#bcd2a8,36.66,56.64,3074.66,371.64,"[24, 42, 52, 74]","[3062, 357, 3090, 389]",2.23
land,TRT000211-PRV000005,TRT000211,#311b8c,19.76,47.14,3057.76,362.14,"[6, 36, 35, 64]","[3044, 351, 3073, 379]",2.23
land,TRT000211-PRV000006,TRT000211,#69a603,39.82,14.17,3077.82,329.17,"[24, 1, 52, 29]","[3062, 316, 3090, 344]",2.23
land,TRT000212-PRV000001,TRT000212,#a757ac,58.1,25.57,3173.1,345.57,"[42, 13, 76, 38]","[3157, 333, 3191, 358]",2.23
land,TRT000212-PRV000002,TRT000212,#b3ae10,29.83,28.7,3144.83,348.7,"[11, 15, 44, 42]","[3126, 335, 3159, 362]",2.23
land,TRT000212-PRV000003,TRT000212,#da0db0,50.74,9.77,3165.74,329.77,"[36, 1, 70, 22]","[3151, 321, 3185, 342]",2.23
land,TRT000212-PRV000004,TRT000212,#a5d633,16.81,10.87,3131.81,330.87,"[0, 0, 36, 26]","[3115, 320, 3151, 346]",2.23
land,TRT000213-PRV000001,TRT000213,#41521b,25.58,11.29,3160.58,365.29,"[4, 0, 45, 26]","[3139, 354, 3180, 380]",2.23
land,TRT000213-PRV000002,TRT000213,#19c7f6,44.59,20.54,3179.59,374.54,"[31, 2, 58, 36]","[3166, 356, 3193, 390]",2.23
land,TRT000213-PRV000003,TRT000213,#3ff1dc,11.97,29.91,3146.97,383.91,"[0, 11, 29, 47]","[3135, 365, 3164, 401]",2.23
land,TRT000213-PRV000004,TRT000213,#226bf7,30.19,39.02,3165.19,393.02,"[17, 26, 44, 52]","[3152, 380, 3179, 406]",2.23
land,TRT000214-PRV000001,TRT000214,#b9525b,51.05,54.31,3128.05,383.31,"[42, 37, 62, 74]","[3119, 366, 3139, 403]",2.23
land,TRT000214-PRV000002,TRT000214,#e4009d,43.98,23.93,3120.98,352.93,"[31, 0, 62, 41]","[3108, 329, 3139, 370]",2.23
land,TRT000214-PRV000003,TRT000214,#f30c44,27.8,32.35,3104.8,361.35,"[15, 16, 41, 45]","[3092, 345, 3118, 374]",2.23
land,TRT000214-PRV000004,TRT000214,#054571,33.26,54.87,3110.26,383.87,"[21, 41, 42, 71]","[3098, 370, 3119, 400]",2.23
land,TRT000214-PRV000005,TRT000214,#424587,14.02,49.14,3091.02,378.14,"[0, 36, 25, 62]","[3077, 365, 3102, 391]",2.23
lake,TRT000215-PRV000001,TRT000215,#063a6c,17.24,16.76,1280.24,344.76,"[0, 0, 38, 36]","[1263, 328, 1301, 364]",0.85
ocean,TRT000216-PRV000001,TRT000216,#1f286d,16.06,53.68,5050.06,384.68,"[0, 0, 41, 123]","[5034, 331, 5075, 454]",1.0
land,TRT000217-PRV000001,TRT000217,#1af36c,33.55,14.59,2911.55,349.59,"[17, 0, 51, 43]","[2895, 335, 2929, 378]",2.23
land,TRT000217-PRV000002,TRT000217,#d3d032,14.82,25.07,2892.82,360.07,"[0, 7, 31, 44]","[2878, 342, 2909, 379]",2.23
land,TRT000218-PRV000001,TRT000218,#e134c0,15.5,50.09,3274.5,455.09,"[0, 41, 33, 60]","[3259, 446, 3292, 465]",2.23
land,TRT000218-PRV000002,TRT000218,#69b5f3,29.73,30.51,3288.73,435.51,"[14, 16, 46, 48]","[3273, 421, 3305, 453]",2.23
land,TRT000218-PRV000003,TRT000218,#e0394a,53.15,20.84,3312.15,425.84,"[40, 0, 69, 41]","[3299, 405, 3328, 446]",2.23
land,TRT000218-PRV000004,TRT000218,#b409a4,32.95,9.16,3291.95,414.16,"[16, 0, 52, 21]","[3275, 405, 3311, 426]",2.23
land,TRT000218-PRV000005,TRT000218,#f905a0,78.32,9.0,3337.32,414.0,"[58, 0, 99, 24]","[3317, 405, 3358, 429]",2.23
land,TRT000218-PRV000006,TRT000218,#86ffe0,71.03,35.37,3330.03,440.37,"[56, 21, 86, 47]","[3315, 426, 3345, 452]",2.23
land,TRT000218-PRV000007,TRT000218,#33a19d,92.76,30.7,3351.76,435.7,"[81, 11, 103, 49]","[3340, 416, 3362, 454]",2.23
land,TRT000219-PRV000001,TRT000219,#1a6485,17.9,40.37,3296.9,394.37,"[2, 26, 33, 51]","[3281, 380, 3312, 405]",2.23
land,TRT000219-PRV000002,TRT000219,#1fe519,52.99,11.04,3331.99,365.04,"[40, 0, 70, 26]","[3319, 354, 3349, 380]",2.23
land,TRT000219-PRV000003,TRT000219,#63fdb3,73.59,22.46,3352.59,376.46,"[58, 4, 91, 35]","[3337, 358, 3370, 389]",2.23
land,TRT000219-PRV000004,TRT000219,#344ba1,44.62,36.87,3323.62,390.87,"[31, 23, 59, 51]","[3310, 377, 3338, 405]",2.23
land,TRT000219-PRV000005,TRT000219,#dcb192,28.61,15.39,3307.61,369.39,"[16, 3, 41, 31]","[3295, 357, 3320, 385]",2.23
land,TRT000219-PRV000006,TRT000219,#e5bb84,68.59,40.77,3347.59,394.77,"[55, 29, 85, 51]","[3334, 383, 3364, 405]",2.23
land,TRT000219-PRV000007,TRT000219,#5a1930,7.99,23.71,3286.99,377.71,"[0, 13, 20, 38]","[3279, 367, 3299, 392]",2.23
land,TRT000220-PRV000001,TRT000220,#e55185,64.27,46.44,3266.27,406.44,"[49, 33, 79, 63]","[3251, 393, 3281, 423]",2.23
land,TRT000220-PRV000002,TRT000220,#d5345c,63.56,20.62,3265.56,380.62,"[49, 5, 79, 35]","[3251, 365, 3281, 395]",2.23
land,TRT000220-PRV000003,TRT000220,#a39157,38.32,41.52,3240.32,401.52,"[22, 28, 52, 57]","[3224, 388, 3254, 417]",2.23
land,TRT000220-PRV000004,TRT000220,#80f32b,39.23,15.08,3241.23,375.08,"[26, 2, 54, 29]","[3228, 362, 3256, 389]",2.23
land,TRT000220-PRV000005,TRT000220,#c61ac9,15.02,7.94,3217.02,367.94,"[0, 0, 30, 20]","[3202, 360, 3232, 380]",2.23
land,TRT000220-PRV000006,TRT000220,#ec9bd6,21.5,25.5,3223.5,385.5,"[9, 15, 34, 40]","[3211, 375, 3236, 400]",2.23
land,TRT000221-PRV000001,TRT000221,#a6a063,44.86,21.85,3401.86,399.85,"[31, 6, 59, 40]","[3388, 384, 3416, 418]",2.23
land,TRT000221-PRV000002,TRT000221,#5a273c,34.49,50.31,3391.49,428.31,"[21, 37, 51, 65]","[3378, 415, 3408, 443]",2.23
land,TRT000221-PRV000003,TRT000221,#52fbfe,60.88,42.15,3417.88,420.15,"[46, 29, 83, 58]","[3403, 407, 3440, 436]",2.23
land,TRT000221-PRV000004,TRT000221,#e39b57,71.45,25.06,3428.45,403.06,"[58, 13, 87, 41]","[3415, 391, 3444, 419]",2.23
land,TRT000221-PRV000005,TRT000221,#d31f5e,24.86,26.4,3381.86,404.4,"[11, 8, 37, 41]","[3368, 386, 3394, 419]",2.23
land,TRT000221-PRV000006,TRT000221,#8e3f3d,11.61,52.62,3368.61,430.62,"[1, 36, 24, 73]","[3358, 414, 3381, 451]",2.23
land,TRT000221-PRV000007,TRT000221,#b2c9f5,11.14,19.14,3368.14,397.14,"[0, 0, 26, 36]","[3357, 378, 3383, 414]",2.23
land,TRT000222-PRV000001,TRT000222,#afc394,24.69,34.25,3187.69,395.25,"[8, 23, 36, 47]","[3171, 384, 3199, 408]",2.23
land,TRT000222-PRV000002,TRT000222,#44965c,35.9,12.94,3198.9,373.94,"[23, 0, 49, 27]","[3186, 361, 3212, 388]",2.23
land,TRT000222-PRV000003,TRT000222,#2d0a9a,45.79,35.79,3208.79,396.79,"[35, 22, 61, 50]","[3198, 383, 3224, 411]",2.23
