region_id,region_type,color,pixel_count,parent_id,local_bbox_min_x,local_bbox_min_y,local_bbox_max_x,local_bbox_max_y,local_center_x,local_center_y,local_seed_x,local_seed_y,global_bbox_min_x,global_bbox_min_y,global_bbox_max_x,global_bbox_max_y,global_center_x,global_center_y,global_seed_x,global_seed_y
PRV001216,land,#11ca39,991,TRT000308,33,16,74,60,50,40,50,40,1705,447,1746,491,1722,471,1722,471
PRV001217,land,#e03520,665,TRT000308,0,33,34,61,17,47,17,47,1672,464,1706,492,1689,478,1689,478
PRV001218,land,#911aa2,578,TRT000308,8,53,42,79,24,66,23,67,1680,484,1714,510,1696,497,1695,498
PRV001219,land,#59b8c1,1247,TRT000308,47,0,94,46,70,22,70,21,1719,431,1766,477,1742,453,1742,452
PRV001220,land,#44098b,382,TRT000308,12,75,38,95,25,85,26,85,1684,506,1710,526,1697,516,1698,516
PRV001221,land,#359a99,707,TRT000309,33,4,85,34,50,16,50,16,1633,522,1685,552,1650,534,1650,534
PRV001222,land,#1c7a5f,898,TRT000309,0,0,32,33,15,16,15,17,1600,518,1632,551,1615,534,1615,535
PRV001223,land,#bb6649,660,TRT000309,20,21,53,62,35,39,35,39,1620,539,1653,580,1635,557,1635,557
PRV001224,land,#dc62d0,575,TRT000309,4,33,31,65,14,48,14,49,1604,551,1631,583,1614,566,1614,567
PRV001225,land,#676c10,1433,TRT000310,42,10,84,54,63,34,62,33,1314,628,1356,672,1335,652,1334,651
PRV001226,land,#ef0233,1864,TRT000310,34,53,85,101,61,74,60,72,1306,671,1357,719,1333,692,1332,690
PRV001227,land,#b5fd64,1248,TRT000310,6,0,49,42,28,23,27,24,1278,618,1321,660,1300,641,1299,642
PRV001228,land,#f6f9b3,1354,TRT000310,0,39,45,87,24,59,23,59,1272,657,1317,705,1296,677,1295,677
PRV001229,land,#1005dd,1461,TRT000311,55,45,102,93,81,67,81,67,1246,719,1293,767,1272,741,1272,741
PRV001230,land,#442aee,1449,TRT000311,56,0,101,45,76,23,78,23,1247,674,1292,719,1267,697,1269,697
PRV001231,land,#d9b039,1343,TRT000311,0,9,60,54,36,28,38,29,1191,683,1251,728,1227,702,1229,703
PRV001232,land,#b02768,995,TRT000311,83,20,131,63,104,43,105,43,1274,694,1322,737,1295,717,1296,717
PRV001233,land,#0dfc7d,2067,TRT000312,7,52,73,107,40,78,39,78,1205,627,1271,682,1238,653,1237,653
PRV001234,land,#b44e54,1205,TRT000312,0,69,46,123,17,98,17,100,1198,644,1244,698,1215,673,1215,675
PRV001235,land,#cd3067,1703,TRT000312,44,36,95,96,71,58,70,56,1242,611,1293,671,1269,633,1268,631
PRV001236,land,#6113ae,1262,TRT000312,46,0,92,37,68,19,69,18,1244,575,1290,612,1266,594,1267,593
PRV001237,land,#7d170d,1623,TRT000312,13,0,56,53,36,28,36,27,1211,575,1254,628,1234,603,1234,602
PRV001238,land,#681493,1518,TRT000313,63,38,117,90,86,65,86,66,1339,587,1393,639,1362,614,1362,615
PRV001239,land,#020e1d,1452,TRT000313,27,37,76,85,53,60,53,57,1303,586,1352,634,1329,609,1329,606
PRV001240,land,#a3603e,1176,TRT000313,25,16,78,42,53,27,49,26,1301,565,1354,591,1329,576,1325,575
PRV001241,land,#a8c72f,2183,TRT000313,77,0,135,59,107,31,106,31,1353,549,1411,608,1383,580,1382,580
PRV001242,land,#b748af,1205,TRT000313,0,18,38,71,21,43,19,43,1276,567,1314,620,1297,592,1295,592
PRV001243,land,#67c37a,1547,TRT000314,21,0,72,53,48,27,46,26,1376,601,1427,654,1403,628,1401,627
PRV001244,land,#93d1f3,1523,TRT000314,2,58,45,109,21,83,24,79,1357,659,1400,710,1376,684,1379,680
PRV001245,land,#36e952,1621,TRT000314,41,37,91,98,65,67,66,65,1396,638,1446,699,1420,668,1421,666
PRV001246,land,#ba0bb7,1216,TRT000314,0,26,41,69,17,48,15,49,1355,627,1396,670,1372,649,1370,650
PRV001247,land,#4fda8b,1181,TRT000314,21,75,81,115,48,97,46,98,1376,676,1436,716,1403,698,1401,699
PRV001248,land,#8c5efe,101,TRT000315,0,0,17,23,9,12,9,12,1853,438,1870,461,1862,450,1862,450
PRV001249,land,#5ffa69,397,TRT000316,0,0,46,26,21,13,21,13,3026,439,3072,465,3047,452,3047,452
PRV001250,lake,#021785,163,TRT000317,0,0,30,24,12,10,12,10,3967,441,3997,465,3979,451,3979,451
PRV001251,ocean,#0a399a,3742,TRT000318,134,22,221,89,172,63,171,62,3382,465,3469,532,3420,506,3419,505
PRV001252,ocean,#0c128e,3292,TRT000318,73,8,142,79,104,48,102,49,3321,451,3390,522,3352,491,3350,492
PRV001253,ocean,#3b1f91,4410,TRT000318,0,0,73,86,44,49,43,48,3248,443,3321,529,3292,492,3291,491
PRV001254,land,#32c6fb,968,TRT000319,0,0,40,52,21,24,21,24,3041,444,3081,496,3062,468,3062,468
PRV001255,land,#239294,461,TRT000319,36,2,74,26,54,16,57,17,3077,446,3115,470,3095,460,3098,461
PRV001256,land,#aa9f5e,126,TRT000320,0,0,17,12,8,6,8,6,3800,447,3817,459,3808,453,3808,453
PRV001257,land,#189bad,544,TRT000321,0,0,60,27,27,13,27,13,3327,450,3387,477,3354,463,3354,463
PRV001258,land,#b439c2,928,TRT000322,24,20,63,59,45,40,43,40,3135,471,3174,510,3156,491,3154,491
PRV001259,land,#d4dbdd,651,TRT000322,0,0,40,26,20,12,22,12,3111,451,3151,477,3131,463,3133,463
PRV001260,land,#eaf1c5,577,TRT000322,4,16,31,50,17,33,15,30,3115,467,3142,501,3128,484,3126,481
PRV001261,lake,#0c2e85,1199,TRT000323,0,0,46,69,17,32,17,32,1440,452,1486,521,1457,484,1457,484
PRV001262,lake,#32387a,889,TRT000324,0,0,51,48,29,20,29,20,1492,451,1543,499,1521,471,1521,471
PRV001263,lake,#132cb3,266,TRT000325,0,0,30,23,15,11,15,11,1534,453,1564,476,1549,464,1549,464
PRV001264,land,#f4bce8,976,TRT000326,0,0,35,36,17,19,15,20,3692,461,3727,497,3709,480,3707,481
PRV001265,land,#b37d93,1518,TRT000326,31,0,76,49,50,24,48,24,3723,461,3768,510,3742,485,3740,485
PRV001266,land,#40b3a7,1669,TRT000326,57,17,110,70,84,45,83,45,3749,478,3802,531,3776,506,3775,506
PRV001267,land,#b84266,762,TRT000326,1,35,36,65,14,48,13,49,3693,496,3728,526,3706,509,3705,510
PRV001268,land,#9c533f,1462,TRT000327,35,26,74,78,56,52,57,52,3822,515,3861,567,3843,541,3844,541
PRV001269,land,#c57ba0,840,TRT000327,74,36,114,67,92,52,91,53,3861,525,3901,556,3879,541,3878,542
PRV001270,land,#bae8ae,1295,TRT000327,0,24,40,74,21,48,22,48,3787,513,3827,563,3808,537,3809,537
PRV001271,land,#20aadc,769,TRT000327,112,26,169,55,139,43,138,43,3899,515,3956,544,3926,532,3925,532
PRV001272,land,#c640b8,1433,TRT000327,9,0,63,38,36,18,36,18,3796,489,3850,527,3823,507,3823,507
PRV001273,land,#00accd,1073,TRT000327,46,63,99,101,76,82,76,82,3833,552,3886,590,3863,571,3863,571
PRV001274,land,#61782b,1705,TRT000328,0,0,86,63,43,33,43,33,5005,461,5091,524,5048,494,5048,494
PRV001275,land,#d8deef,493,TRT000329,0,0,31,28,16,10,14,9,3063,465,3094,493,3079,475,3077,474
PRV001276,land,#04ad3d,979,TRT000329,19,2,57,41,38,20,37,20,3082,467,3120,506,3101,485,3100,485
PRV001277,ocean,#234d74,4040,TRT000330,85,82,175,154,129,119,133,115,3058,539,3148,611,3102,576,3106,572
PRV001278,ocean,#123b7c,4635,TRT000330,86,150,158,242,121,197,119,189,3059,607,3131,699,3094,654,3092,646
PRV001279,ocean,#1a30a6,1812,TRT000330,82,36,149,85,118,61,117,62,3055,493,3122,542,3091,518,3090,519
PRV001280,ocean,#182898,3291,TRT000330,133,126,197,211,166,166,166,168,3106,583,3170,668,3139,623,3139,625
PRV001281,ocean,#362190,3331,TRT000330,17,56,96,133,53,96,55,97,2990,513,3069,590,3026,553,3028,554
PRV001282,ocean,#1c2993,1815,TRT000330,34,0,96,59,64,28,65,29,3007,457,3069,516,3037,485,3038,486
PRV001283,ocean,#0c389d,2898,TRT000330,0,111,72,193,30,150,31,148,2973,568,3045,650,3003,607,3004,605
PRV001284,ocean,#0f108d,3347,TRT000330,18,134,98,220,66,178,64,182,2991,591,3071,677,3039,635,3037,639
PRV001285,ocean,#1b068a,3268,TRT000331,18,75,93,149,61,117,58,117,3178,607,3253,681,3221,649,3218,649
PRV001286,ocean,#0f4e89,2683,TRT000331,0,54,61,133,24,92,24,89,3160,586,3221,665,3184,624,3184,621
PRV001287,ocean,#2e2c71,3471,TRT000331,10,0,86,74,50,37,50,36,3170,532,3246,606,3210,569,3210,568
PRV001288,ocean,#172faa,2705,TRT000331,84,109,166,158,122,134,121,136,3244,641,3326,690,3282,666,3281,668
PRV001289,ocean,#2627a0,3221,TRT000331,74,61,158,117,116,89,115,91,3234,593,3318,649,3276,621,3275,623
PRV001290,ocean,#37249b,4349,TRT000331,146,64,222,154,184,108,183,108,3306,596,3382,686,3344,640,3343,640
PRV001291,ocean,#133495,2909,TRT000332,174,0,249,66,209,32,213,31,2904,478,2979,544,2939,510,2943,509
PRV001292,ocean,#382395,3475,TRT000332,121,55,200,121,165,92,170,90,2851,533,2930,599,2895,570,2900,568
PRV001293,ocean,#13117f,4145,TRT000332,0,64,127,146,73,115,76,113,2730,542,2857,624,2803,593,2806,591
PRV001294,ocean,#2e1264,3745,TRT000332,93,14,182,94,141,53,143,52,2823,492,2912,572,2871,531,2873,530
PRV001295,ocean,#33037e,1706,TRT000332,230,18,268,92,251,55,251,59,2960,496,2998,570,2981,533,2981,537
PRV001296,ocean,#2f1c6e,2143,TRT000332,195,65,257,118,221,95,223,97,2925,543,2987,596,2951,573,2953,575
PRV001297,land,#2a2edf,618,TRT000333,33,22,66,47,48,35,46,35,3199,502,3232,527,3214,515,3212,515
PRV001298,land,#ccadb8,517,TRT000333,0,0,27,30,14,15,14,16,3166,480,3193,510,3180,495,3180,496
PRV001299,land,#b20d91,505,TRT000333,1,23,32,46,19,34,19,35,3167,503,3198,526,3185,514,3185,515
PRV001300,land,#ab54da,499,TRT000333,28,6,57,27,42,16,41,15,3194,486,3223,507,3208,496,3207,495
PRV001301,land,#0af814,947,TRT000333,57,2,97,36,74,18,73,18,3223,482,3263,516,3240,498,3239,498
PRV001302,lake,#151a67,349,TRT000334,0,0,55,15,31,8,31,8,1567,481,1622,496,1598,489,1598,489
PRV001303,land,#798b17,421,TRT000335,10,24,35,49,23,35,22,36,2779,517,2804,542,2792,528,2791,529
PRV001304,land,#f33980,755,TRT000335,34,12,62,50,48,31,47,31,2803,505,2831,543,2817,524,2816,524
PRV001305,land,#378ec8,495,TRT000335,18,41,50,65,33,53,31,54,2787,534,2819,558,2802,546,2800,547
PRV001306,land,#35225d,686,TRT000335,56,10,96,37,74,23,73,23,2825,503,2865,530,2843,516,2842,516
PRV001307,land,#57c248,346,TRT000335,0,0,23,25,11,10,11,9,2769,493,2792,518,2780,503,2780,502
PRV001308,land,#62d0e2,452,TRT000335,15,4,44,28,29,17,27,17,2784,497,2813,521,2798,510,2796,510
PRV001309,land,#445db8,382,TRT000335,23,61,49,90,35,73,36,71,2792,554,2818,583,2804,566,2805,564
PRV001310,land,#11802e,634,TRT000336,24,0,55,33,40,19,40,19,2749,493,2780,526,2765,512,2765,512
PRV001311,land,#f3715f,609,TRT000336,33,30,62,59,47,45,47,46,2758,523,2787,552,2772,538,2772,539
PRV001312,land,#ba81de,506,TRT000336,3,21,36,46,22,37,21,37,2728,514,2761,539,2747,530,2746,530
PRV001313,land,#c4778b,418,TRT000336,45,52,70,77,57,66,57,66,2770,545,2795,570,2782,559,2782,559
PRV001314,land,#66a670,476,TRT000336,24,58,50,88,39,72,39,73,2749,551,2775,581,2764,565,2764,566
PRV001315,land,#c362a6,555,TRT000336,44,75,77,103,60,87,60,87,2769,568,2802,596,2785,580,2785,580
PRV001316,land,#0031f0,537,TRT000336,0,47,36,70,20,56,21,56,2725,540,2761,563,2745,549,2746,549
PRV001317,land,#ad1c56,551,TRT000337,18,37,51,66,34,52,35,52,2717,580,2750,609,2733,595,2734,595
PRV001318,land,#85511e,611,TRT000337,0,26,32,56,16,39,17,38,2699,569,2731,599,2715,582,2716,581
PRV001319,land,#1887e7,478,TRT000337,18,0,44,30,29,15,29,14,2717,543,2743,573,2728,558,2728,557
PRV001320,land,#e89f21,507,TRT000337,31,18,61,47,46,32,47,32,2730,561,2760,590,2745,575,2746,575
PRV001321,land,#a606ed,438,TRT000337,50,34,84,55,65,47,65,47,2749,577,2783,598,2764,590,2764,590
PRV001322,land,#83bab1,396,TRT000337,0,2,21,29,12,16,11,16,2699,545,2720,572,2711,559,2710,559
PRV001323,land,#840bea,531,TRT000338,36,31,67,56,51,44,51,44,2707,519,2738,544,2722,532,2722,532
PRV001324,land,#7db42f,443,TRT000338,31,11,61,34,46,23,46,23,2702,499,2732,522,2717,511,2717,511
PRV001325,land,#308452,552,TRT000338,60,4,89,34,73,17,73,17,2731,492,2760,522,2744,505,2744,505
PRV001326,land,#07f349,372,TRT000338,35,2,65,20,51,9,52,9,2706,490,2736,508,2722,497,2723,497
PRV001327,land,#8af035,736,TRT000338,0,0,35,29,20,15,20,15,2671,488,2706,517,2691,503,2691,503
PRV001328,land,#e3480b,1488,TRT000339,0,0,103,38,54,22,54,22,3443,491,3546,529,3497,513,3497,513
PRV001329,land,#929098,235,TRT000340,0,0,26,23,12,11,12,11,3105,492,3131,515,3117,503,3117,503
PRV001330,land,#b9f594,199,TRT000341,0,0,25,19,12,9,12,9,3130,497,3155,516,3142,506,3142,506
PRV001331,land,#257339,1077,TRT000342,46,0,97,40,67,16,71,15,3962,497,4013,537,3983,513,3987,512
PRV001332,land,#53aafb,1092,TRT000342,98,4,156,34,122,17,123,17,4014,501,4072,531,4038,514,4039,514
PRV001333,land,#5b511a,2044,TRT000342,0,6,60,61,33,33,33,33,3916,503,3976,558,3949,530,3949,530
PRV001334,land,#3cc9a9,932,TRT000342,61,7,108,48,87,30,87,32,3977,504,4024,545,4003,527,4003,529
PRV001335,land,#9ae19d,1291,TRT000343,33,0,98,48,65,26,64,27,4796,501,4861,549,4828,527,4827,528
PRV001336,land,#8bcb25,1900,TRT000343,0,26,62,82,30,55,29,56,4763,527,4825,583,4793,556,4792,557
PRV001337,lake,#2b0371,430,TRT000344,0,0,61,22,28,11,28,11,1517,502,1578,524,1545,513,1545,513
PRV001338,land,#0cdd74,143,TRT000345,0,0,14,20,7,9,7,9,2951,504,2965,524,2958,513,2958,513
PRV001339,land,#12d81d,1420,TRT000346,15,36,61,84,39,60,40,60,3657,540,3703,588,3681,564,3682,564
PRV001340,land,#e5f287,1154,TRT000346,60,35,97,79,78,55,81,54,3702,539,3739,583,3720,559,3723,558
PRV001341,land,#11f140,1376,TRT000346,48,0,104,42,79,23,76,23,3690,504,3746,546,3721,527,3718,527
PRV001342,land,#687c5f,1208,TRT000346,0,7,52,55,26,33,24,33,3642,511,3694,559,3668,537,3666,537
PRV001343,land,#1ad6c7,1192,TRT000347,31,16,79,62,53,42,52,41,3762,527,3810,573,3784,553,3783,552
PRV001344,land,#309f2c,1617,TRT000347,65,47,127,97,91,70,89,71,3796,558,3858,608,3822,581,3820,582
PRV001345,land,#924af1,1050,TRT000347,43,72,86,110,62,93,60,94,3774,583,3817,621,3793,604,3791,605
PRV001346,land,#0524ea,1050,TRT000347,22,50,64,89,41,70,40,70,3753,561,3795,600,3772,581,3771,581
PRV001347,land,#beee01,869,TRT000347,0,42,31,81,15,59,13,61,3731,553,3762,592,3746,570,3744,572
PRV001348,land,#e284fc,1053,TRT000347,7,0,44,45,23,25,22,26,3738,511,3775,556,3754,536,3753,537
PRV001349,land,#575c08,581,TRT000348,0,0,26,47,12,22,12,22,3118,507,3144,554,3130,529,3130,529
PRV001350,land,#4db701,539,TRT000349,0,0,38,22,18,11,18,11,3137,511,3175,533,3155,522,3155,522
PRV001351,ocean,#07477e,330,TRT000350,0,0,32,25,14,13,14,13,3641,512,3673,537,3655,525,3655,525
PRV001352,land,#b57a3f,378,TRT000351,17,31,39,62,29,46,29,47,2685,545,2707,576,2697,560,2697,561
PRV001353,land,#3638c8,570,TRT000351,3,52,36,79,19,66,19,65,2671,566,2704,593,2687,580,2687,579
PRV001354,land,#7cb5f7,809,TRT000351,9,0,49,30,28,14,28,14,2677,514,2717,544,2696,528,2696,528
PRV001355,land,#e9fa39,524,TRT000351,0,20,28,53,14,38,15,37,2668,534,2696,567,2682,552,2683,551
PRV001356,land,#fe43cb,429,TRT000352,0,0,46,24,20,11,20,11,3224,515,3270,539,3244,526,3244,526
PRV001357,land,#faee7a,1679,TRT000353,0,0,75,53,40,23,40,23,3522,518,3597,571,3562,541,3562,541
PRV001358,land,#805963,931,TRT000354,24,6,58,45,44,28,40,28,3249,528,3283,567,3269,550,3265,550
PRV001359,land,#fed008,1537,TRT000354,56,0,97,46,77,25,75,26,3281,522,3322,568,3302,547,3300,548
PRV001360,land,#6cf6c6,1364,TRT000354,16,45,62,85,43,63,42,62,3241,567,3287,607,3268,585,3267,584
PRV001361,land,#b71991,817,TRT000354,0,17,31,59,16,36,15,36,3225,539,3256,581,3241,558,3240,558
PRV001362,land,#47f0ba,1259,TRT000354,62,42,102,86,81,62,82,63,3287,564,3327,608,3306,584,3307,585
PRV001363,land,#31ed78,856,TRT000355,40,60,90,96,64,77,63,78,3359,575,3409,611,3383,592,3382,593
PRV001364,land,#53cbfc,951,TRT000355,64,27,91,76,80,52,80,53,3383,542,3410,591,3399,567,3399,568
PRV001365,land,#3f53ff,1278,TRT000355,41,0,91,42,63,22,62,23,3360,515,3410,557,3382,537,3381,538
PRV001366,land,#f53ce7,1030,TRT000355,26,31,64,72,46,51,48,52,3345,546,3383,587,3365,566,3367,567
PRV001367,land,#5e7d88,1439,TRT000355,3,44,41,93,20,68,20,67,3322,559,3360,608,3339,583,3339,582
PRV001368,land,#4d455a,1558,TRT000355,0,1,42,43,21,21,21,20,3319,516,3361,558,3340,536,3340,535
PRV001369,land,#27abea,1351,TRT000356,66,19,106,70,85,46,85,44,3476,542,3516,593,3495,569,3495,567
PRV001370,land,#9a8653,1232,TRT000356,32,31,72,72,50,52,50,53,3442,554,3482,595,3460,575,3460,576
PRV001371,land,#3ec071,1314,TRT000356,41,0,90,37,64,17,63,16,3451,523,3500,560,3474,540,3473,539
PRV001372,land,#e88ebd,1308,TRT000356,1,7,44,42,21,24,22,24,3411,530,3454,565,3431,547,3432,547
PRV001373,land,#3644d4,1143,TRT000356,0,37,34,76,16,57,15,57,3410,560,3444,599,3426,580,3425,580
PRV001374,ocean,#2d086b,2352,TRT000357,43,150,91,217,66,186,65,186,2751,428,2799,495,2774,464,2773,464
PRV001375,ocean,#2b15a0,2128,TRT000357,0,106,62,169,32,143,30,144,2708,384,2770,447,2740,421,2738,422
PRV001376,ocean,#34046b,2113,TRT000357,47,81,148,134,93,110,88,111,2755,359,2856,412,2801,388,2796,389
PRV001377,ocean,#2b2ca1,1834,TRT000357,6,167,49,215,26,191,25,192,2714,445,2757,493,2734,469,2733,470
PRV001378,ocean,#2b1b98,4222,TRT000357,65,0,157,83,119,30,118,28,2773,278,2865,361,2827,308,2826,306
PRV001379,ocean,#0a42a2,5675,TRT000357,139,5,247,94,188,41,185,43,2847,283,2955,372,2896,319,2893,321
PRV001380,ocean,#3219a9,3857,TRT000358,0,47,89,113,46,80,49,80,2763,169,2852,235,2809,202,2812,202
PRV001381,ocean,#103a78,3025,TRT000358,23,3,91,63,61,32,60,31,2786,125,2854,185,2824,154,2823,153
PRV001382,ocean,#060c84,3367,TRT000358,25,95,97,160,65,128,62,130,2788,217,2860,282,2828,250,2825,252
PRV001383,ocean,#1330b0,2718,TRT000358,86,0,160,53,117,24,117,23,2849,122,2923,175,2880,146,2880,145
PRV001384,ocean,#0e0677,3884,TRT000358,86,36,184,103,127,69,126,69,2849,158,2947,225,2890,191,2889,191
PRV001385,ocean,#2b4c7b,2547,TRT000358,174,120,253,193,216,156,216,156,2937,242,3016,315,2979,278,2979,278
PRV001386,ocean,#124ba4,3378,TRT000358,93,104,176,168,127,137,127,138,2856,226,2939,290,2890,259,2890,260
PRV001387,ocean,#223187,2873,TRT000359,33,74,81,143,58,111,56,110,2692,128,2740,197,2717,165,2715,164
PRV001388,ocean,#35207d,4622,TRT000359,65,0,149,81,100,46,99,49,2724,54,2808,135,2759,100,2758,103
PRV001389,ocean,#374eab,3353,TRT000359,0,15,67,82,37,52,35,51,2659,69,2726,136,2696,106,2694,105
PRV001390,ocean,#2a2aa6,2409,TRT000359,0,71,39,143,17,109,16,107,2659,125,2698,197,2676,163,2675,161
PRV001391,ocean,#170aaf,2941,TRT000359,78,76,146,143,104,108,103,112,2737,130,2805,197,2763,162,2762,166
PRV001392,ocean,#28369b,2050,TRT000360,75,109,137,167,101,136,102,137,2967,109,3029,167,2993,136,2994,137
PRV001393,ocean,#244495,2900,TRT000360,10,115,83,181,52,147,54,149,2902,115,2975,181,2944,147,2946,149
PRV001394,ocean,#182b7a,2634,TRT000360,53,64,103,125,78,92,79,96,2945,64,2995,125,2970,92,2971,96
PRV001395,ocean,#1e2c6c,3491,TRT000360,0,37,59,131,30,88,30,89,2892,37,2951,131,2922,88,2922,89
PRV001396,ocean,#1f049b,2749,TRT000360,100,43,155,127,125,90,127,93,2992,43,3047,127,3017,90,3019,93
PRV001397,ocean,#32029a,5231,TRT000360,21,0,124,64,74,31,76,32,2913,0,3016,64,2966,31,2968,32
PRV001398,ocean,#2a159a,2745,TRT000361,27,19,112,95,68,60,73,59,2656,19,2741,95,2697,60,2702,59
PRV001399,ocean,#332eb3,3896,TRT000361,0,0,69,87,33,31,34,32,2629,0,2698,87,2662,31,2663,32
PRV001400,ocean,#2a407d,3210,TRT000361,70,0,140,61,109,24,110,22,2699,0,2769,61,2738,24,2739,22
PRV001401,ocean,#113191,4578,TRT000362,3,0,92,60,49,28,52,29,2764,0,2853,60,2810,28,2813,29
PRV001402,ocean,#0e3e99,2719,TRT000362,88,0,166,43,125,18,128,18,2849,0,2927,43,2886,18,2889,18
PRV001403,ocean,#140b76,3278,TRT000362,61,58,135,126,96,98,95,94,2822,58,2896,126,2857,98,2856,94
PRV001404,ocean,#24328f,2517,TRT000362,83,34,151,97,120,60,123,61,2844,34,2912,97,2881,60,2884,61
PRV001405,ocean,#051875,3140,TRT000362,0,47,74,126,43,83,43,85,2761,47,2835,126,2804,83,2804,85
PRV001406,ocean,#1d1ea6,1921,TRT000363,70,25,142,89,114,56,111,56,2729,223,2801,287,2773,254,2770,254
PRV001407,ocean,#0744b1,3945,TRT000363,4,58,84,126,37,90,36,90,2663,256,2743,324,2696,288,2695,288
PRV001408,ocean,#1e2d67,3572,TRT000363,0,0,66,61,31,30,33,30,2659,198,2725,259,2690,228,2692,228
PRV001409,ocean,#1f0266,2503,TRT000363,57,0,122,59,84,23,87,21,2716,198,2781,257,2743,221,2746,219
PRV001410,ocean,#081c95,4459,TRT000363,27,115,109,232,65,170,65,170,2686,313,2768,430,2724,368,2724,368
PRV001411,ocean,#1e3289,4344,TRT000364,105,0,171,82,142,41,141,42,3104,0,3170,82,3141,41,3140,42
PRV001412,ocean,#164fa5,2896,TRT000364,0,0,65,64,36,25,36,24,2999,0,3064,64,3035,25,3035,24
PRV001413,ocean,#0700b2,2786,TRT000364,64,0,130,58,94,23,93,20,3063,0,3129,58,3093,23,3092,20
PRV001414,ocean,#033294,3731,TRT000364,28,40,114,117,68,76,67,74,3027,40,3113,117,3067,76,3066,74
PRV001415,ocean,#172a7d,7770,TRT000365,0,135,113,212,53,176,54,177,2348,216,2461,293,2401,257,2402,258
PRV001416,ocean,#09118d,7820,TRT000365,0,48,121,142,49,102,51,100,2348,129,2469,223,2397,183,2399,181
PRV001417,ocean,#120997,10578,TRT000365,100,92,216,209,153,153,155,153,2448,173,2564,290,2501,234,2503,234
PRV001418,ocean,#0400b0,6595,TRT000365,0,0,129,92,70,43,71,40,2348,81,2477,173,2418,124,2419,121
PRV001419,ocean,#182e9e,8168,TRT000367,149,48,256,157,210,106,213,100,2551,48,2658,157,2612,106,2615,100
PRV001420,ocean,#114473,11151,TRT000367,0,0,162,149,102,79,104,76,2402,0,2564,149,2504,79,2506,76
PRV001421,ocean,#230aa5,4714,TRT000367,134,142,233,250,179,191,178,181,2536,142,2635,250,2581,191,2580,181
PRV001422,ocean,#240fb3,6516,TRT000367,114,0,236,78,177,31,182,28,2516,0,2638,78,2579,31,2584,28
PRV001423,ocean,#103d65,6591,TRT000367,160,158,260,262,223,221,224,219,2562,158,2662,262,2625,221,2626,219
PRV001424,ocean,#014482,7443,TRT000366,33,33,134,179,75,115,73,118,2501,291,2602,437,2543,373,2541,376
PRV001425,ocean,#25219f,5856,TRT000366,40,217,129,308,92,270,89,269,2508,475,2597,566,2560,528,2557,527
PRV001426,ocean,#123794,8466,TRT000366,159,104,245,238,202,179,201,187,2627,362,2713,496,2670,437,2669,445
PRV001427,ocean,#261677,6251,TRT000366,0,173,83,308,40,243,39,242,2468,431,2551,566,2508,501,2507,500
PRV001428,ocean,#04388a,6385,TRT000366,127,220,211,308,167,268,166,273,2595,478,2679,566,2635,526,2634,531
PRV001429,ocean,#39079a,11987,TRT000366,67,0,201,123,142,56,143,61,2535,258,2669,381,2610,314,2611,319
PRV001430,ocean,#2e0c68,7984,TRT000366,55,121,172,231,123,177,123,178,2523,379,2640,489,2591,435,2591,436
PRV001431,ocean,#0d18b3,6634,TRT000369,0,31,94,142,50,80,49,77,2189,135,2283,246,2239,184,2238,181
PRV001432,ocean,#0a3192,7116,TRT000369,79,0,158,111,124,57,125,60,2268,104,2347,215,2313,161,2314,164
PRV001433,ocean,#2b4fae,7992,TRT000369,50,105,158,217,115,153,111,154,2239,209,2347,321,2304,257,2300,258
PRV001434,ocean,#3a4d72,8614,TRT000368,0,20,122,162,67,91,76,102,2314,305,2436,447,2381,376,2390,387
PRV001435,ocean,#13276f,6691,TRT000368,120,35,208,155,163,102,166,109,2434,320,2522,440,2477,387,2480,394
PRV001436,ocean,#290e7b,5332,TRT000368,92,144,186,264,145,185,147,192,2406,429,2500,549,2459,470,2461,477
PRV001437,ocean,#3b0eb0,9495,TRT000368,18,0,222,86,122,33,117,36,2332,285,2536,371,2436,318,2431,321
PRV001438,ocean,#2d2b86,15371,TRT000370,119,0,265,161,184,66,180,69,2372,867,2518,1028,2437,933,2433,936
